read_id	scale	offset	sampling_rate	len_raw_signal	signal_sums	channel_number	read_number	mux	start_sample	run_id	experiment_id	flowcell_id	position_id	run_acquisition_start_time	
abb960da-26fd-4bf9-b3aa-3f24969c039a	0.14	-98.00	4000	59799	48705083	1220	29804	4	605649058	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
29494870-598a-4379-8173-10bf3f923cc6	0.14	-136.00	4000	167250	123053102	2104	9758	2	199621706	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
2cac5b90-f75b-4fa3-ba9f-0cb6dffd8790	0.14	-125.00	4000	71460	64375385	1781	315986	3	448965517	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
db7fd18e-b717-474f-85b8-aa0c88ce00c8	0.14	-141.00	4000	79578	67560927	1803	5437	3	114391484	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
6e0db0fe-c869-4a51-8de6-50a71609a5b9	0.14	-157.00	4000	25297	22430793	2110	12504	3	270638656	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
a4e34d42-4184-459f-828b-b13c6c0a4719	0.14	-140.00	4000	9741	8274246	646	11136	4	166080083	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
bb2c151d-5fdc-4827-a686-9e70f6af8763	0.14	-150.00	4000	43672	37876045	636	36168	3	543335636	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
25c317d1-1f01-4d72-a23a-22150e3e3fac	0.14	-126.00	4000	65378	55972227	2804	15103	3	15971522	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
0c4a4b1b-3445-43f2-9660-05f875df2dce	0.14	-98.00	4000	3313	2811949	138	51019	1	729797225	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
e12aec3d-d31e-4f80-86f6-e893294407bf	0.14	-139.00	4000	8132	6917860	1930	8212	2	212619085	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
a72ed03c-bf1b-4c12-9ef7-45d8313a68fd	0.14	-119.00	4000	68748	58278980	1406	173	1	666332	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
5c4f5a10-4a39-457a-a6f6-3505225286d8	0.14	-114.00	4000	355894	310303956	1402	31937	1	524636979	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4c35d998-3cfa-4711-8417-19261bf9ea6e	0.14	-139.00	4000	20875	17205242	2211	25102	1	498157690	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
1dcc2e25-e4d0-4e67-88e7-0242029852d5	0.14	-151.00	4000	67999	53473952	810	45018	4	830678945	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
1a239da7-e54b-4b08-abd1-12af66f826a0	0.14	-102.00	4000	69965	59206270	1369	675	1	11972572	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
21800a7e-da02-42b0-8df3-c1fbb2cf07c6	0.14	-94.00	4000	56855	45835694	2458	19960	4	406574287	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
7b8e15b3-ed15-438c-a961-1bfcd4427f0b	0.14	-125.00	4000	201931	152549092	2672	14791	4	241015613	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
9c8a54cf-2286-4815-b5fd-f56d7c6c574e	0.14	-147.00	4000	25787	21579582	891	6232	3	80469654	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
fa5ba0c8-188a-487d-966a-02f053325bac	0.14	-144.00	4000	2700	2388273	889	20697	2	351339016	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
189ed3d9-3c7c-4d4a-b8f9-13c598a1e42b	0.14	-130.00	4000	215570	172551211	979	11827	1	183760680	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
5b16300f-b707-4a90-a086-cb5c6b9a5ffe	0.14	-123.00	4000	8793	7767006	1284	1826	1	37967548	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
e5a6eae0-29e4-4ab9-93c5-64a5f6aea63b	0.14	-125.00	4000	48043	41572690	1295	2241	3	50436813	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
1541f685-87b9-401e-91c0-33ec441b13f3	0.14	-151.00	4000	13980	12380348	606	3787	4	99378631	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4a0a9ab1-cda6-45a4-bd17-b96a57624a44	0.14	-105.00	4000	75008	61541781	1070	16303	4	363615513	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
e085796d-5aee-42bf-86fc-8af8e21ccb16	0.14	-116.00	4000	62507	51918688	349	3130	1	58072901	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
830af898-adae-43d0-8de8-cd96b622c753	0.14	-128.00	4000	155311	135410436	799	25834	2	267467754	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4e7750af-73ed-49ce-9d31-6759a23f1f69	0.14	-110.00	4000	93383	74079807	468	25101	1	444296095	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
1535676e-c611-41eb-aa4d-bf5ecc68d4f7	0.14	-116.00	4000	101563	84833888	2429	19098	3	406706390	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
3456f16e-d0ba-4a95-a3f6-542fc85facac	0.14	-141.00	4000	56939	45299550	2030	2506	1	55826828	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
fc6154a9-4417-4916-bc94-4cc3fd751753	0.14	-98.00	4000	11558	9636905	321	45427	1	807633530	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
dc8b4675-9a0d-44e9-bef3-0ba685e292ee	0.14	-98.00	4000	174833	138912012	138	4836	3	116871803	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
50c0eabd-9a4c-4785-8afa-36606f231e28	0.14	-144.00	4000	116273	103901427	961	303406	1	748717942	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
c66c0962-22a9-40ff-bb35-f69b8eaa8701	0.14	-106.00	4000	8281	6680787	1240	727	1	10845532	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
741ef6be-a25c-4e99-a684-6390217157b3	0.14	-135.00	4000	8279	7128748	805	1574	3	23548197	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
b1f98acd-2cb8-48b9-8638-1446161b8441	0.14	-151.00	4000	5181	4726527	1733	4025	4	408672994	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
47a98980-9933-42f4-847f-3a00614b256d	0.14	-178.00	4000	66528	56899522	625	13210	4	418910116	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
90df8d7e-af63-4b40-b79f-825afc74fc18	0.14	-170.00	4000	406311	359155341	645	36288	4	484367516	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
fcd75692-8ab7-44a1-92e1-0bb509a30a87	0.14	-145.00	4000	93782	76815351	2903	6866	1	152572416	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
c4813e12-7bb0-45e5-9829-5fe389565e48	0.14	-114.00	4000	129719	103532678	1366	46730	1	118608838	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
291f7b00-e257-44aa-9658-fe275ad316a1	0.14	-128.00	4000	166413	130794112	1095	5626	3	134348826	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
c96a6400-754b-49e9-a3ec-8117b4fd5091	0.14	-157.00	4000	74242	64831990	676	755	3	19079282	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
07d2c53b-c3a9-4421-b44a-4b83491f2918	0.14	-146.00	4000	31414	27095690	1543	66267	4	686034719	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
49b9b505-3078-4fe0-96ef-4b2896d7c2a8	0.14	-138.00	4000	133989	113173963	2704	6847	4	117602817	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
e9a95390-8ca9-4a09-992f-422b93c90b88	0.14	-177.00	4000	34849	31210479	712	15731	2	377267820	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
866a6981-b74f-454f-ae06-341193cfcb6f	0.14	-114.00	4000	138512	105355895	2514	56596	2	989699745	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4dfb5733-1e1f-435a-be27-cd3ff978fcb4	0.14	-107.00	4000	320457	263147826	1374	4102	4	107308549	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
97baedb9-f91d-4276-978b-e38d0259d0b7	0.14	-122.00	4000	67926	60202033	279	21372	4	407134359	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
042c0c5c-92f6-4a70-ade5-870fba0bf913	0.14	-138.00	4000	75122	68302956	2935	35185	3	454095386	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
0fcc983d-7804-4c52-acad-52f2163ea039	0.14	-139.00	4000	160111	132688312	1709	12291	3	397498389	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
9587a95f-eb43-4101-a9be-7cf0b9e478ee	0.14	-105.00	4000	58055	50926309	2579	31592	2	551908940	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
d08ba5dc-b408-45b2-961f-1c1a8190519f	0.14	-135.00	4000	115158	87933704	1808	61085	3	985082099	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
086440e5-da59-4622-8caf-63dbe9ac7273	0.14	-123.00	4000	33059	26764087	974	21744	2	746957629	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
923dfec8-6196-4cdc-a407-348b410f7591	0.14	-118.00	4000	78031	46930402	372	2078	2	45218744	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4b0b6735-8254-4bf2-831d-715be002176c	0.14	-170.00	4000	12176	11259823	605	18962	1	578622130	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
6d337c96-615b-4623-a595-e338b0bc1808	0.14	-139.00	4000	105651	88355998	2042	12311	3	335832440	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
3d34faab-032f-49da-a877-6c0a91b38fa4	0.14	-116.00	4000	75185	61505802	357	1442	3	28500322	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
d8af776c-5bfc-46e6-91a3-f91e025ed03e	0.14	-120.00	4000	66600	52443114	1979	5772	1	44159943	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
66b53f75-7d5d-4098-afad-d65a017830f7	0.14	-132.00	4000	103662	80710658	920	10936	1	217717872	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
90d47662-988c-42f3-995e-8cfaf17ec1cd	0.14	-142.00	4000	133748	114713536	1583	12824	2	345926482	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
6dbd8ecb-ec8a-420e-a35d-dda5b16f48c7	0.14	-125.00	4000	56874	48523230	1467	24304	1	425720783	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
775c34d0-6b9f-4884-95a5-34d794484366	0.14	-126.00	4000	15223	13211733	459	6016	2	69637218	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
95398b27-a3ac-449e-831a-c2a56d970db6	0.14	-139.00	4000	4667	3934588	2042	9419	4	236355974	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
8f6c5953-2874-4b4f-a8d0-dd23eef952ab	0.14	-119.00	4000	57825	46528016	2645	7368	3	172279009	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
e2e93464-07c0-48eb-b391-b14a5d083829	0.14	-119.00	4000	8786	7059778	1828	33549	4	379514028	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
ae34619f-5a8b-4a6f-a253-fcf8dabf9510	0.14	-112.00	4000	151847	124143471	2432	2301	1	45532523	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
7b7b71c1-c66c-4188-b144-804ec72d67ca	0.14	-103.00	4000	28671	24435397	2411	29185	2	592155190	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
25d439a8-ed8f-40f2-bde7-4ba842fa731e	0.14	-149.00	4000	10757	9179595	1681	3394	3	79073913	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
0f69466c-4ac5-4586-aa50-f64a1a1af5eb	0.14	-96.00	4000	141326	108851755	1127	36745	3	912229269	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
9cc2c2c8-2d47-4752-9fd8-4db41730d55a	0.14	-141.00	4000	32646	28378434	576	11610	3	287389732	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
0d68e3ea-6130-4ec9-be38-f765feeeb286	0.14	-100.00	4000	73113	55713501	1058	12840	4	386047824	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
a22bc604-b917-4e2d-a562-4ce71238c6c5	0.14	-123.00	4000	60936	48403419	437	1329	3	30287907	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
fbeb2fa2-3f17-4baf-9b19-34562da3a633	0.14	-132.00	4000	35950	30643274	2023	7307	4	181174725	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
a68a16fc-13cd-43e4-965d-b09482bcfc0f	0.14	-148.00	4000	6272	5277639	2771	53975	1	744046303	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
77ad3c9d-8ccb-431e-8166-549e869cb02f	0.14	-131.00	4000	93414	83482242	1537	403	3	6897869	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
e3723f73-c7f9-439b-b2d6-70e9a72499a6	0.14	-138.00	4000	33902	26597864	2985	4461	1	152139963	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
ce8dce4a-cb06-4558-bbf7-25cc42532be1	0.14	-86.00	4000	39625	30629559	1077	348268	3	456675738	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
47abb53b-bfc0-4b1d-9acc-69261df8176a	0.14	-97.00	4000	144701	115875018	1097	99474	3	529755404	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
2e6f706d-301b-4589-b3be-73528b1e101e	0.14	-127.00	4000	179279	140100831	895	8031	3	128259010	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
cdd1e4d1-8f3c-42be-a698-7d021a72374c	0.14	-133.00	4000	5086	4524957	1618	69889	4	877250504	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
2616961e-a434-46dc-b722-921b3b3a5d35	0.14	-107.00	4000	49862	41017657	430	7295	2	196258202	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
7908667c-4935-4334-bb1c-5cfac935d8d5	0.14	-117.00	4000	143304	117026110	1162	40853	4	819497802	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
75ed74ef-3157-47ef-b57e-2e6f9f2b41b2	0.14	-113.00	4000	211833	169796985	354	19883	3	411177765	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
40f34dda-78a9-4504-b4a4-bcbd3db9264d	0.14	-96.00	4000	81486	47828308	383	7535	2	180080797	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
a65ee653-8f93-465a-a1b0-5aedf3a03656	0.14	-94.00	4000	29480	22736821	1920	37765	1	728730966	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
543e6eb1-8c41-438e-8ebf-2c09585ad6eb	0.14	-86.00	4000	46536	39272284	1046	38758	4	541611204	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
f1d317b1-4482-4179-b955-29c94b8259ea	0.14	-142.00	4000	208270	175889850	190	43060	2	658180617	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
cf61f146-0e24-456d-92c8-c8a5129e1c13	0.14	-129.00	4000	18689	15468031	2793	2154	1	11464195	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
aa1653df-64de-427a-ba15-ae0bcc15b5d8	0.14	-106.00	4000	165176	128982828	451	627	2	14033880	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
faf34a56-ca7c-4273-b912-e3fbbe0d5a63	0.14	-123.00	4000	241205	201300398	437	14207	3	468444055	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
04de49c7-2a4f-4335-b4ac-92b12d2df472	0.14	-132.00	4000	18666	15927920	2734	14614	1	652090517	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
38eba61a-b498-437a-bb2f-df9986c93735	0.14	-130.00	4000	78588	66606295	960	29664	4	703085170	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
a3a6da65-5e63-4abe-ba8c-f75c079f269b	0.14	-84.00	4000	289433	239805904	1047	82517	2	473704139	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
66427341-4746-486c-96b3-eb2f57ca2699	0.14	-132.00	4000	19673	17863710	2403	99881	2	497736732	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
25c6e9e7-026e-4732-b4d2-4c93d997c4f6	0.14	-121.00	4000	167133	132599116	1721	3835	4	98596592	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
1ffcf8ec-a92c-4027-b576-c7de8e2d4725	0.14	-116.00	4000	62817	50515523	2813	19156	4	463062213	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
d7b9d9e8-24da-4b38-b74e-2eb9566745f0	0.14	-127.00	4000	125322	107309854	2353	19425	2	347924764	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
dfab8f69-fc03-487f-b559-ec7003f21d9d	0.14	-140.00	4000	8309	7197312	2112	19107	2	442115921	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
b0bc337c-432e-46be-8caf-4db7f91e7f95	0.14	-96.00	4000	42441	31726993	1156	6024	1	131724183	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
88a00138-f5a1-480b-92ab-069342c4a6b3	0.14	-168.00	4000	15633	13277322	574	9787	1	248613560	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
8e4309ee-a7c0-43c9-bbdd-3374e86bc9ba	0.14	-126.00	4000	11730	10316847	1666	34039	4	404580421	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
192e596c-252a-4658-a5c2-a7e087d10be6	0.14	-141.00	4000	104803	79661239	2229	29050	1	530594463	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
45dc582a-c671-41ae-8217-ae0afd385fa2	0.14	-169.00	4000	17551	14918061	2171	1418	1	36749278	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
13603fb0-39b8-495c-ad9a-a9d591d25543	0.14	-134.00	4000	73332	57219411	153	1335	1	28476426	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
cb3b1ffd-dbd7-4f31-a21f-d536ff338956	0.14	-137.00	4000	138560	117581070	1536	23943	1	474352643	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
77822546-83cc-479a-b93d-25472569b835	0.14	-110.00	4000	8673	6974359	1195	24883	2	558645686	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
b4ddd398-d515-46d3-a97f-13eaad7b14a5	0.14	-93.00	4000	3926	3272521	411	6857	4	138862089	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
7c9d1db1-70cf-42dc-b45f-892654bce20c	0.14	-107.00	4000	222117	171971458	1308	24512	1	503443002	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
0f76efb2-2f5d-4393-a596-90def261f62a	0.14	-144.00	4000	55353	42386026	1336	71261	1	980630425	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
6c3c3c6d-7ad5-4403-8fef-4d19681e1274	0.14	-83.00	4000	68300	53682912	1072	26852	4	239072382	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
aeb815c9-9483-46d8-bd9e-d49c6f75088b	0.14	-123.00	4000	4155	3369782	1921	28254	4	565965169	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
b3bc3daa-476a-4831-a29a-44a01c5e1951	0.14	-147.00	4000	5199	4187997	2923	18454	4	465865968	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
b4f118dc-0bef-4978-bd74-5b88c7a068c8	0.14	-100.00	4000	53738	42917078	2477	1689	1	33650189	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
c7fc0dfd-2da2-4904-aba7-98f4a9447e7f	0.14	-142.00	4000	4309	3688262	2883	46117	1	668206368	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
cfab5d07-4a0b-45ec-9ddb-1d7a8b59d4e4	0.14	-125.00	4000	45128	37692911	107	3005	4	75513572	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
a6b5c7d4-a340-4948-a9cd-c08248d8d030	0.14	-114.00	4000	77743	62010957	1969	21567	3	549455474	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
b20c65da-dd27-4844-95f4-aa88f870a4d4	0.14	-94.00	4000	36201	30817145	2417	1649	3	31171816	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
f7480401-8ffa-411c-bc7c-a3429b13f9cc	0.14	-112.00	4000	125529	102164603	2432	23896	4	648149611	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
d32f6903-8906-4552-ab37-793d228ed523	0.14	-115.00	4000	64066	53737504	1055	28859	2	588157665	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
19ccc691-bb5b-403b-851c-3049f3f83eb1	0.14	-143.00	4000	61717	54697448	740	24523	1	689970272	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
bfc63ec1-9864-44a0-8b0c-36e1feea4f96	0.14	-113.00	4000	39644	32810372	1153	16141	4	338586125	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
cca7d1c9-19b0-4cb6-a199-14a201d7fffb	0.14	-128.00	4000	9041	7509845	1565	2066	1	45801207	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
251f3ae9-a4e8-462e-b835-c2102d9dc0ef	0.14	-125.00	4000	85499	78814439	1315	46411	2	510191482	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
c6acecf0-aef1-4921-97ee-699162fe7034	0.14	-151.00	4000	362237	300306101	702	3241	3	79888865	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
36bb45c1-2801-4c83-a680-824a88d4445c	0.14	-107.00	4000	155805	123769696	2420	6231	3	145208869	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
09dfbf8d-ab5e-4987-bf8c-f6b56c73a866	0.14	-143.00	4000	49940	42160655	831	58495	2	860015114	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
8c5b984f-d383-4406-8c86-fb61e49cf704	0.14	-110.00	4000	119568	103097611	2428	13832	2	259614986	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
260335a1-f1ee-4c8d-b11f-0d24b49d4d97	0.14	-115.00	4000	30393	28126475	80	44891	3	568912549	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
362a7f6c-5e17-4df8-a36b-4b751334a41a	0.14	-143.00	4000	126976	109690958	831	4198	4	98867402	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
d765266f-ff94-4cab-9607-8f131a8d02ca	0.14	-141.00	4000	24879	20305176	852	243996	3	948242324	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
200996d9-92c9-4fa4-a854-98638bcfe4d0	0.14	-113.00	4000	449623	361056248	1415	22212	3	411367728	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
d923e318-c674-44da-ab7b-d3e2b845ef18	0.14	-143.00	4000	168144	141523881	1672	3871	3	86785084	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
1d028b54-992b-422f-9d67-418192eaa6f6	0.14	-146.00	4000	197430	164366656	723	22616	4	637271179	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
d1a1f92c-43b5-4c41-84f8-09f49bbcd188	0.14	-99.00	4000	49784	38434935	1040	5083	2	126551295	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
7464fc51-d97c-4f14-b3dd-cb31987c357a	0.14	-105.00	4000	23701	19385748	1167	312736	1	482007417	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
51503db5-31b0-4791-9c90-fd97839e7ed9	0.14	-132.00	4000	61861	58226303	1311	44290	2	724658885	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
31c2f70c-8668-447e-8472-ca0f970030be	0.14	-134.00	4000	133527	107208806	2709	4890	3	104688503	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
a5a17841-5e52-491a-b54d-fe4afae7e80b	0.14	-105.00	4000	48907	38496102	1070	30767	4	785505157	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
fa985640-a966-447d-a2c0-865ddb2f9f65	0.14	-141.00	4000	5400	4589450	837	10397	1	93690404	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
667c1e8d-6691-4d8a-8aac-a94dbea2b588	0.14	-141.00	4000	15809	14843487	1285	56313	3	781458169	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4e48671a-428e-4e98-b6ce-6bc684b808e1	0.14	-135.00	4000	93136	78080446	2133	5630	2	136001606	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
4ebfbc1b-e22c-4272-8bcc-15ff025666ea	0.14	-123.00	4000	38971	29598220	2282	6351	4	68492250	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
34d830a1-0602-44e0-aece-fca973fc1643	0.14	-134.00	4000	92611	77558226	2863	490	1	5988959	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
6fa0b919-b335-4c42-897f-cc28e0973416	0.14	-123.00	4000	184928	165271996	1349	21844	2	518144626	dc60b20f5078b3546ded810fb828b49c438fbd89	.	PAM96112	.	.	
